UniProt_range,Length,Folding_temp,Cooperativity
A0A0U9HHS8_184_348,5,273.2245863523605,0.5555555555555556
A0A199UAA9_162_326,5,306.2810597536004,0.5555555555555556
A0A090N633_21_185,5,254.18814050389676,0.3333333333333333
W1NKB6_314_478,5,297.2880027900705,0.5555555555555556
B9DF91_253_417,5,286.01911540652327,0.4444444444444444
A0A232LZS9_269_433,5,344.1585177759295,0.7777777777777778
W9SCJ5_514_678,5,285.6955063580113,0.5555555555555556
Q2HSQ0_149_313,5,308.3707546654082,0.5555555555555556
A0A1R3JZG3_479_643,5,251.49449440634152,0.3333333333333333
A0A136IUL7_856_1020,5,267.3444680323726,0.4444444444444444
A0A1J3I7J4_257_421,5,286.5152662312156,0.4444444444444444
A4S150_4_168,5,237.76457735104614,0.5555555555555556
V4KIS7_243_407,5,294.7472493257601,0.3333333333333333
A0A0M0JAZ4_42_206,5,292.99619218546974,0.5555555555555556
A0A1V9ZMI9_35_199,5,302.78445248536883,0.7777777777777778
A0A0E0QN15_79_243,5,255.31295265299173,0.2222222222222222
A0A0E0QN16_79_243,5,255.62805090255782,0.2222222222222222
A0A1V9ZK93_105_269,5,258.922502597465,0.3333333333333333
A0A1U8FN98_273_437,5,292.5171194484602,0.4444444444444444
A0A0K9Q3S6_281_445,5,260.8717305894636,0.3333333333333333
A0A1Q9EE36_999_1163,5,273.26231550614085,0.6666666666666666
A0A1Q9BWV3_103_267,5,329.27421081879504,0.3333333333333333
A0A1Q9EKH2_70_234,5,366.21170047166885,0.5555555555555556
A0A200QEF9_266_430,5,288.7969848231865,0.2222222222222222
B8MMQ7_1102_1266,5,247.27677790793686,0.3333333333333333
A0A1Q9EUJ6_275_439,5,290.5345872726021,0.7777777777777778
A0A1Q9EDS1_610_774,5,332.2586222940775,0.3333333333333333
A0A1Q9CGD3_102_266,5,305.48106935328235,0.5555555555555556
A0A1Q9ELM1_66_230,5,280.454652572069,0.7777777777777778
A0A1Q9E178_360_524,5,260.3450841047922,0.4444444444444444
A0A1Q9E7L5_56_220,5,350.9891176917597,0.4444444444444444
A0A1Q9ES41_927_1091,5,249.079763726337,0.7777777777777778
A0A1Q9EF10_186_350,5,267.12827214584445,0.5555555555555556
A0A1Q9E7J5_107_271,5,332.38147411551836,0.5555555555555556
A0A1Q9C2V9_187_351,5,337.03168542570467,0.3333333333333333
A0A1U8Q6Q3_262_426,5,301.57228968604403,0.2222222222222222
A0A1Q9EHV5_71_235,5,289.7792257426769,0.4444444444444444
A0A1Y2DHQ2_834_998,5,455.1801317517605,1.0
A0A0E0K8G2_263_427,5,269.81637698076145,0.4444444444444444
A0A067KBH3_301_465,5,257.95150850964905,0.3333333333333333
A0A067L5J2_261_425,5,290.81230723588385,0.3333333333333333
A0A067LLX0_153_317,5,294.7644749229644,0.4444444444444444
A0A251TVJ7_324_488,5,282.05799142838697,0.4444444444444444
A0A024G068_345_509,5,281.2218499059829,0.4444444444444444
A0A024G5X4_39_203,5,274.9961493355508,0.4444444444444444
A0A1U8KHY1_475_639,5,250.73508104735524,0.2222222222222222
G9MIF3_652_816,5,273.12792743667296,0.5555555555555556
J3LJQ5_258_422,5,269.7978485869578,0.4444444444444444
A0A0K9QI62_154_318,5,294.5275885036111,0.5555555555555556
A0A067BLH5_32_196,5,307.18855191977354,0.6666666666666666
A0A067C9P2_35_199,5,295.48748064640824,0.4444444444444444
A0A067BU66_87_251,5,244.09310527804854,0.5555555555555556
A0A0K9RI50_301_465,5,268.3542766431779,0.2222222222222222
A0A1S4DTG9_280_444,5,291.2273841918635,0.3333333333333333
A0A0S3T3V1_274_438,5,302.23302493352617,0.4444444444444444
G9MHX5_9_173,5,239.40260310378196,0.4444444444444444
A0A0D2UXU4_30_194,5,221.7853903939402,0.2222222222222222
A0A287QQR1_82_246,5,280.1447722746435,0.6666666666666666
A0A151THV6_265_429,5,301.9101037229558,0.4444444444444444
A0A0W8D3W4_1212_1376,5,241.54073270984017,0.3333333333333333
A0A1S2YZ33_262_426,5,288.9566318889949,0.4444444444444444
F0VYU5_136_300,5,189.67502349330383,0.2222222222222222
A0A103XKG8_268_432,5,271.6112213664561,0.1111111111111111
F0VZM6_208_372,5,257.8269855819889,0.3333333333333333
A0A1D1YH27_169_333,5,316.08414440877084,0.5555555555555556
A0A1D1Z340_20_184,5,278.0873825161568,0.3333333333333333
F0WPX6_525_689,5,272.74494657615054,0.4444444444444444
A0A225V0M0_1_165,5,315.7747454582234,0.6666666666666666
A0A0D9VP92_261_425,5,275.98805639706336,0.4444444444444444
B9H6V3_259_423,5,286.8694261567712,0.4444444444444444
A0A0D9Z1R9_261_425,5,271.0386890397652,0.4444444444444444
D8LMP3_102_266,5,286.62185309090336,0.6666666666666666
D7FY56_39_203,5,275.3154253500604,0.4444444444444444
D7FWJ1_50_214,5,293.96907776994993,0.5555555555555556
A0A097PRY2_24_188,5,90.17251697598171,0.3333333333333333
M0ST73_248_412,5,282.27647649433436,0.3333333333333333
A0A0A9PC79_259_423,5,280.9065878378762,0.4444444444444444
A0A0D3FDI1_212_376,5,274.0350348287607,0.4444444444444444
T0S7A1_120_284,5,295.5041421930492,0.4444444444444444
T0QS45_143_307,5,306.55330364911447,0.5555555555555556
T0QY75_34_198,5,322.4431646089668,0.4444444444444444
A0A1B8C6X8_692_856,5,455.60428155659514,0.7777777777777778
A0A1L9AQE8_67_231,5,286.9622481789048,0.6666666666666666
A0A0D2GTK7_552_716,5,278.8519964341452,0.4444444444444444
A0A212J9K1_4_168,5,238.57395305829112,0.3333333333333333
A0A1V6A3S8_26_190,5,274.2504836140481,0.4444444444444444
A0A1V6AWP4_16_180,5,287.92350556667355,0.5555555555555556
Q9X9D9_37_201,5,270.73238037561026,0.5555555555555556
A0A1V5WAR1_381_545,5,278.8890097257372,0.3333333333333333
W9J3U2_818_982,5,400.206328071044,0.7777777777777778
A0A193PLP0_4_168,5,251.53457523547212,0.3333333333333333
Q49B53_18_182,5,246.31140124865055,0.4444444444444444
A0A1V4X8Y7_31_195,5,301.9642579005373,0.6666666666666666
W9WS67_22_186,5,347.95471641112704,0.8888888888888888
A0A1V5YZX7_18_182,5,245.1037014565645,0.2222222222222222
F8WSR8_148_312,5,308.9362975482402,0.7777777777777778
A0A218KQ97_32_196,5,308.40317933361774,0.6666666666666666
A0A218KM81_19_183,5,274.7323616285443,0.3333333333333333
A0A218KME7_23_187,5,286.92680187196,0.5555555555555556
A0A175W2W2_180_344,5,279.0179001303404,0.5555555555555556
A0A1C7AFZ3_16_180,5,313.88648456327235,0.2222222222222222
A0A286C2S9_60_224,5,331.2463986160808,0.7777777777777778
A0A1V5LTW5_4_168,5,289.2576396884612,0.6666666666666666
A0A1V5M412_35_199,5,286.07807330547143,0.5555555555555556
A0A1V5M423_4_168,5,287.91968370262464,0.4444444444444444
W9ZEJ8_851_1015,5,421.28452777941186,1.0
A0A059PCU8_33_197,5,265.3655055243196,0.3333333333333333
A0A1V5M449_9_173,5,274.0465011445013,0.4444444444444444
A0A1V5LUR9_9_173,5,292.7150482783875,0.2222222222222222
V2WDM1_104_268,5,384.65189253450967,0.6666666666666666
A0A1I5AFY2_40_204,5,291.6680159219585,0.5555555555555556
A0A0K8M487_13_177,5,321.72181675744685,0.5555555555555556
U9V1M4_2_166,5,231.4388240407337,0.2222222222222222
A0A0P8Z3M8_11_175,5,297.51758903058527,0.4444444444444444
A0A069PSP5_12_176,5,319.02317270810636,0.5555555555555556
N4U5I5_683_847,5,286.822582050614,0.2222222222222222
R7Z2E5_119_283,5,318.3880445679614,0.4444444444444444
F7NGC7_25_189,5,267.33085157988756,0.6666666666666666
R7YV27_723_887,5,372.6715417544093,0.6666666666666666
A0A077FNB2_32_196,5,273.6229148223524,0.4444444444444444
A0A1Q3VU40_49_213,5,308.46546771003847,0.5555555555555556
A0A077FK56_32_196,5,260.86522565378056,0.7777777777777778
A0A1V9HMG3_392_556,5,289.50723218145964,0.4444444444444444
A0A1F3YE87_52_216,5,285.5303057269289,0.6666666666666666
A0A136MIQ7_51_215,5,271.75321846532466,0.4444444444444444
A0A0W7VB87_1246_1410,5,350.1680786323509,0.7777777777777778
G0EVM1_57_221,5,290.35078750478465,0.4444444444444444
M9WS94_53_217,5,317.16514184555564,0.7777777777777778
A0A1Y1YI98_109_273,5,209.47398678491484,0.2222222222222222
A0A1E5NI98_26_190,5,287.90963614545683,0.8888888888888888
G0A4N5_130_294,5,281.1948110395623,0.3333333333333333
X6GHV8_39_203,5,282.65295120724636,0.5555555555555556
X6FLA5_24_188,5,284.7812619947303,0.6666666666666666
A0A211ZKP2_23_187,5,278.0853655168476,0.4444444444444444
G5J1P8_340_504,5,326.8518318638668,0.6666666666666666
A0A011PQR3_38_202,5,288.6113638163977,0.4444444444444444
A0A1F9QFT7_52_216,5,278.93005051912536,0.4444444444444444
A0A1G3SRM1_14_178,5,256.18579856645755,0.3333333333333333
A0A1F9QBA0_23_187,5,292.8562302963339,0.2222222222222222
A0A1F4B9E4_305_469,5,291.79708739651534,0.6666666666666666
A0A0L0MD90_21_185,5,330.8841410327248,0.6666666666666666
A0A1F2U3G7_48_212,5,299.23550379060674,0.3333333333333333
A0A1F4PRM1_41_205,5,320.6544383160812,0.4444444444444444
A0A1Y1WZF9_11_175,5,269.79222110367283,0.3333333333333333
V6DGX4_142_306,5,248.05307990797317,0.2222222222222222
A0A1F3F6V0_20_184,5,255.77328778459892,0.2222222222222222
A0A0B4FE29_13_177,5,228.03689001619682,0.5555555555555556
A0A1W1WU51_14_178,5,276.2431747010928,0.3333333333333333
A0A1T2L123_18_182,5,276.17370083099246,0.4444444444444444
A0A1F9WCM1_55_219,5,269.7232543101886,0.2222222222222222
A0A1Q3SV68_15_179,5,304.4880261920875,0.5555555555555556
A0A0S8HIR4_51_215,5,253.8329222763649,0.6666666666666666
A0A0A2K0Q0_870_1034,5,425.2328052471617,0.7777777777777778
A0A1B2ER07_15_179,5,291.8831884185506,0.6666666666666666
A0A1F4B575_48_212,5,291.40924379158736,0.4444444444444444
A0A0D2XXY4_736_900,5,287.5713954696108,0.1111111111111111
Q2RZX8_46_210,5,288.17370170670983,0.4444444444444444
U7QRJ7_8_172,5,305.87419019971725,0.6666666666666666
A0A072P3L1_327_491,5,308.7677634556562,0.5555555555555556
U1HME6_650_814,5,326.78473253763,0.7777777777777778
A0A1G5THH3_58_222,5,328.068572741708,1.0
G9ELB6_479_643,5,207.62903954316917,0.0
A0A1Y3MUK6_129_293,5,320.5730445617067,0.6666666666666666
A0A1Y3MUK6_431_595,5,308.94740511054493,0.5555555555555556
A0A103EGU2_40_204,5,284.15514943904066,0.5555555555555556
F1YS71_24_188,5,301.53952303669143,0.5555555555555556
A0A084R4X9_746_910,5,269.4000761460844,0.3333333333333333
A0A084RV79_848_1012,5,345.8363136481563,0.6666666666666666
R7CD22_116_280,5,151.7895402492212,0.2222222222222222
A0A084RUZ4_294_458,5,299.5429893367553,0.5555555555555556
A0A1F6SX01_22_186,5,303.7128421451112,0.6666666666666666
A0A0P9KJE7_59_223,5,322.74168617850984,0.6666666666666666
A0A0C2ZFE8_19_183,5,226.7318384762019,0.4444444444444444
A0A120LPG5_41_205,5,280.0301917290827,0.4444444444444444
A0A1Q3H893_37_201,5,297.2269000890513,0.3333333333333333
A0A1S9DUA8_973_1137,5,294.1862876987495,0.4444444444444444
A0A1L9WR34_864_1028,5,310.60715042549907,0.4444444444444444
A0A158KDX4_17_181,5,333.97593983893887,0.6666666666666666
A0A1G0F215_11_175,5,298.69535570102,0.5555555555555556
A0A177EVQ0_552_716,5,276.16629393722536,0.5555555555555556
B2W9J5_193_357,5,369.815237039852,0.6666666666666666
A0A1F6RS10_52_216,5,325.32477868640393,0.6666666666666666
A0A0S2TH53_8_172,5,299.98241499521794,0.4444444444444444
A0A1V6SCN9_36_200,5,279.0627271008546,0.5555555555555556
A0A1V6S2B8_867_1031,5,432.6644119370855,1.0
D5HBZ0_64_228,5,287.1975591876472,0.5555555555555556
A0A081B742_32_196,5,264.1904755167584,0.5555555555555556
A0A0D6P1W1_24_188,5,309.7434294247672,0.5555555555555556
C7RIM0_43_207,5,304.9566879347526,0.5555555555555556
A0A1Y1VF61_1117_1281,5,275.45399095659735,0.3333333333333333
A0A1G2Z0U3_20_184,5,303.60384987753537,0.4444444444444444
A0A1Y1VK72_34_198,5,308.1441940004333,0.5555555555555556
X0B296_869_1033,5,392.1421308569693,0.7777777777777778
D7BJH2_5_169,5,307.6449795481279,0.6666666666666666
A0A252B4R0_24_188,5,321.83768947363257,0.5555555555555556
A0A238H915_41_205,5,277.96147065019943,0.3333333333333333
A0A1G8CXH5_47_211,5,303.81074198862564,0.4444444444444444
A0A1H8S8W0_9_173,5,320.932334218974,0.5555555555555556
A0A1D9BCJ2_130_294,5,291.4072009807847,0.6666666666666666
A0A244EPU5_13_177,5,331.78136409863924,0.4444444444444444
E9DZ35_233_397,5,307.5810246350947,0.5555555555555556
A0A1I0JVT9_36_200,5,323.1340986046592,0.5555555555555556
A0A158I8A4_62_226,5,285.98696976368376,0.5555555555555556
A0A158G765_26_190,5,262.422711370964,0.4444444444444444
A0A139AAM6_142_306,5,271.7153040173424,0.3333333333333333
C6BWE5_286_450,5,268.7973792502112,0.5555555555555556
A0A1M7N1N4_82_246,5,233.0811301787188,0.8888888888888888
T2JT79_6_170,5,279.6018463110097,0.6666666666666666
A0A1Y6CIS9_26_190,5,283.3000890033955,0.4444444444444444
A0A0D7WWR5_446_610,5,233.81356800202823,0.4444444444444444
A0A1J4SZ98_56_220,5,265.71751140461487,0.4444444444444444
D5MMR3_5_169,5,340.92709842450853,0.6666666666666666
A0A1A8XM23_43_207,5,290.182867028106,0.2222222222222222
A0A0N0XB99_13_177,5,334.1205609089693,0.6666666666666666
A0A0U5GRM1_707_871,5,285.82477503137267,0.6666666666666666
A0A017TGS1_5_169,5,246.3005934864976,0.3333333333333333
A0A0B4HU22_524_688,5,310.60655738149114,0.4444444444444444
A0A0S8L1S3_5_169,5,296.6484593313538,0.5555555555555556
A0A1B1KV49_37_201,5,246.9894194290601,0.5555555555555556
B1ZVE9_339_503,5,305.68986138178866,0.5555555555555556
A0A0D5VPP4_38_202,5,284.3038112547024,0.4444444444444444
A0A014N586_29_193,5,313.5766319914362,0.5555555555555556
A0A014P6T4_229_393,5,301.2744632953462,0.4444444444444444
G1XBU8_853_1017,5,285.24737069042254,0.4444444444444444
A0A254S8Y3_71_235,5,227.41995808306763,0.8888888888888888
A0A1F5LMM9_976_1140,5,256.9837493889344,0.3333333333333333
A0A1S9S005_666_830,5,314.1407999963077,0.6666666666666666
A6Q3W3_14_178,5,278.1828627566362,0.4444444444444444
A0A1F9T079_53_217,5,291.8800390514978,0.5555555555555556
A0A1M6UKW6_70_234,5,225.72902975666062,0.8888888888888888
A0A1F7FQT9_28_192,5,278.373130740924,0.5555555555555556
A0A1F7ZWW9_987_1151,5,309.80571106164456,0.5555555555555556
I8AAF9_505_669,5,291.8697453043656,0.4444444444444444
A0A1B8DMZ6_56_220,5,306.42960760633093,0.5555555555555556
M9WY73_55_219,5,282.2101364266042,0.2222222222222222
A0A0Q0CHY9_14_178,5,334.7216128174996,0.5555555555555556
A0A108III2_38_202,5,279.0024018856812,0.4444444444444444
A0A0G1IL70_76_240,5,279.00399265490773,0.4444444444444444
A0A0B6RY30_38_202,5,296.32250066402423,0.5555555555555556
A0A0L0NEF6_66_230,5,289.61420410808887,0.5555555555555556
A0A1F9SSS5_57_221,5,295.94084343371975,0.4444444444444444
A0A060NVE5_17_181,5,339.1655257238112,0.6666666666666666
A0A0E3UI94_19_183,5,193.09607102186038,0.2222222222222222
S8AKA9_669_833,5,295.17986882249426,0.5555555555555556
A0A0C3N508_146_310,5,293.0314192961916,0.4444444444444444
A0A011N2Y6_39_203,5,307.1977389333618,0.4444444444444444
A0A0F9ZR67_652_816,5,275.70275287111343,0.4444444444444444
A0A0W0TFH2_190_354,5,234.619161080632,0.5555555555555556
A0A1G2YMZ8_7_171,5,318.6436627766892,0.5555555555555556
A0A0F9WWT3_105_269,5,381.5561163573301,0.6666666666666666
A0A1G2ZEE4_1_165,5,317.987415100203,0.4444444444444444
W0V530_34_198,5,284.0930312911615,0.4444444444444444
A0A0F9X9W3_531_695,5,305.5808206322885,0.7777777777777778
A0A1S2HWT1_228_392,5,290.8228257904776,0.5555555555555556
A0A0U5BHD7_24_188,5,326.39833651490227,0.5555555555555556
T0RZM2_11_175,5,256.2856599701599,0.5555555555555556
A0A139BW76_136_300,5,308.37589359708915,0.5555555555555556
A0A1G0ZP83_53_217,5,294.69682785847283,0.6666666666666666
L7U1A3_31_195,5,282.601840168994,0.3333333333333333
A0A1F3ZS06_97_261,5,282.5997059282822,0.5555555555555556
A0A1I7D2Z6_39_203,5,286.1995905844543,0.3333333333333333
A0A1J9QMB2_1047_1211,5,266.2453648599208,0.5555555555555556
A0A176S050_41_205,5,324.4019783234483,0.4444444444444444
A8GI36_37_201,5,270.73216682288,0.6666666666666666
A0A1D8AV37_55_219,5,302.12878273512933,0.4444444444444444
A0A066XH23_867_1031,5,448.4489245993532,0.6666666666666666
A0A1F9UUC4_64_228,5,279.93099082608603,0.5555555555555556
A0A1X7L4W0_39_203,5,286.1182986884521,0.3333333333333333
A0A1X7M3S9_42_206,5,278.6309318862632,0.4444444444444444
A0A1W9T679_15_179,5,243.19257500613682,0.6666666666666666
R4WH25_17_181,5,331.39723616028516,0.6666666666666666
A0A1H7BNT9_15_179,5,324.46423173313804,0.5555555555555556
A0A1W5DP78_37_201,5,255.4735202973008,0.4444444444444444
B8N006_503_667,5,294.0493262453492,0.4444444444444444
A0A1R3WJ19_1_165,5,313.3205115363437,0.5555555555555556
A0A0U1LZR1_948_1112,5,273.5630512284113,0.5555555555555556
A0A084B8S1_753_917,5,380.1308705011466,0.7777777777777778
A0A1Q3P3E2_32_196,5,265.7504924089419,0.5555555555555556
A0A0D9N247_990_1154,5,291.86523545459823,0.3333333333333333
A4Z1J1_8_172,5,332.91351857571686,0.7777777777777778
A1CYC3_600_764,5,323.1157362351088,0.5555555555555556
A0A094BVQ8_326_490,5,394.7799994237803,0.7777777777777778
Q2SP97_86_250,5,246.9530113273584,0.2222222222222222
A0A261XZY5_31_195,5,308.9658579716488,0.6666666666666666
A0A1Q4C9G2_90_254,5,321.2761316447558,0.8888888888888888
A0A1F7WER2_262_426,5,306.8712597406078,0.7777777777777778
L7JF12_929_1093,5,245.05045813880471,0.2222222222222222
A0A0C2S7E7_11_175,5,432.40163211663423,1.0
A0A124UCB0_38_202,5,282.877233927028,0.5555555555555556
A0A219B6M6_16_180,5,300.3818244132245,0.5555555555555556
A0A1M6IW94_69_233,5,220.54563301664888,0.6666666666666666
A0A1I3DVX5_38_202,5,278.09648758170954,0.4444444444444444
A0A0W0YES6_311_475,5,269.1671735369544,0.7777777777777778
A0A1M6RVK3_71_235,5,237.14347309524854,0.5555555555555556
A0A158L2Q5_17_181,5,340.4993727188768,0.6666666666666666
A0A1M6ZAD2_70_234,5,230.2769765675852,1.0
A0A1Z9K3M8_48_212,5,313.61268827869134,0.2222222222222222
A0A094GAY2_1323_1487,5,412.9088409987911,1.0
I4CAL6_21_185,5,311.635237074968,0.2222222222222222
G0EIE9_26_190,5,298.7026690671481,0.5555555555555556
F8CPC7_36_200,5,297.00944105146823,0.5555555555555556
A0A1Z9WUA4_55_219,5,282.8134657665005,0.4444444444444444
A0A0F7ZIU3_76_240,5,376.60516980767034,0.7777777777777778
G9NMJ4_674_838,5,306.96386921716135,0.7777777777777778
A0A1F3BF78_2_166,5,248.26334304091068,0.1111111111111111
B9Y710_30_194,5,323.87348856485363,0.4444444444444444
A0A1M5D443_24_188,5,210.4165354549749,0.3333333333333333
A0A017S9B5_3_167,5,211.167956689607,0.3333333333333333
G4MLF0_955_1119,5,245.05320106332172,0.3333333333333333
A0A085WP04_38_202,5,296.56267646834203,0.4444444444444444
S3CF32_352_516,5,190.2650498004659,0.1111111111111111
S3DBR1_255_419,5,286.0277164390899,0.5555555555555556
U3QIN1_57_221,5,287.62495174651343,0.5555555555555556
A0A0Q0BRK3_13_177,5,326.59415490084666,0.6666666666666666
A0A176Q762_51_215,5,266.21984774535304,0.4444444444444444
L7HNM8_929_1093,5,245.04731771196938,0.2222222222222222
A0A0F0I7N8_849_1013,5,293.3676745766053,0.3333333333333333
L7HSE8_28_192,5,287.1143285007089,0.4444444444444444
A0A1V0DBB6_2_166,5,309.0860881360383,0.4444444444444444
A0A094I7S7_130_294,5,341.5704444237209,0.6666666666666666
A0A094HET5_688_852,5,413.6978847118235,1.0
A0A1G3ABZ2_68_232,5,282.19592573675925,0.5555555555555556
A0A1Y1RL11_1_165,5,277.3483153313607,0.4444444444444444
B6QDW6_877_1041,5,276.80993402878653,0.5555555555555556
A0A0G0B0H1_181_345,5,271.160611127717,0.5555555555555556
A0A084DP50_51_215,5,286.9706248345227,0.3333333333333333
A0A1L7XTU4_771_935,5,307.2256946226568,0.4444444444444444
A0A1L7XSB3_851_1015,5,256.7475704755677,0.3333333333333333
A0A1L7WJE2_646_810,5,342.0778577468803,0.3333333333333333
A0A1V6V198_6_170,5,245.73777416981258,0.5555555555555556
A0A1L7WN57_701_865,5,294.1593675378317,0.3333333333333333
A0A1F3K4D4_16_180,5,284.37083975355176,0.1111111111111111
D3ZCC5_46_210,5,290.47043167912005,0.7777777777777778
A4Q8H5_146_310,5,281.12524111420015,0.5555555555555556
B7ZNT7_105_269,5,279.4893428300112,0.3333333333333333
G5BZB1_47_211,5,294.1198772184832,0.6666666666666666
A0A1A6GIK0_207_371,5,308.0623790851027,0.5555555555555556
H0UYV4_146_310,5,298.3102258818272,0.4444444444444444
Q8CIA8_23_187,5,315.8498158293626,0.7777777777777778
Q69Z50_75_239,5,289.3700959176797,0.7777777777777778
A0A1S3FQH0_129_293,5,295.7770766191578,0.6666666666666666
E3RG19_349_513,5,351.0514418808077,0.4444444444444444
A0A1U8CRN5_59_223,5,285.62351713902285,0.6666666666666666
A0A1U7QS40_46_210,5,297.32954746078315,0.6666666666666666
A0A1U7QC70_71_235,5,285.39244094670084,0.7777777777777778
A0A1U7QFQ6_46_210,5,297.3271078431902,0.6666666666666666
A0A0G2K6X7_60_224,5,294.30309975123856,0.7777777777777778
K2BLL5_62_226,5,237.32247942138096,0.4444444444444444
A0A1J5T3I5_132_296,5,293.0808523200143,0.1111111111111111
A0A1J5T8S5_132_296,5,298.3039304972902,0.3333333333333333
A0A0F9BKF9_54_218,5,316.25312563089324,0.3333333333333333
A0A1J0F9M4_32_196,5,294.9242458844968,0.3333333333333333
B7Z454_372_536,5,296.0791419526751,0.7777777777777778
M0QZ18_46_210,5,281.3978356096217,0.7777777777777778
M1HW97_10_174,5,299.34157613056647,0.5555555555555556
A1XPJ1_372_536,5,277.8343496711612,0.5555555555555556
Q6DD75_47_211,5,305.49705597803865,0.6666666666666666
A0A1S3RFB5_80_244,5,210.67224139096155,0.1111111111111111
A0A1A7Y1X8_46_210,5,313.29811098343583,0.7777777777777778
H2LF87_138_302,5,287.26128605521257,0.6666666666666666
H2M1G1_58_222,5,299.36333524494654,0.7777777777777778
W5LV87_142_306,5,292.967166299602,0.4444444444444444
W5N9I0_46_210,5,310.5484767790747,0.7777777777777778
W5K3V8_105_269,5,314.2825947838387,0.5555555555555556
W5KNZ1_141_305,5,299.438483410726,0.6666666666666666
W5LEX5_46_210,5,288.00164752541525,0.6666666666666666
V8P2G9_139_303,5,308.5657146265297,0.6666666666666666
A0A091JT59_34_198,5,320.9876782424887,0.6666666666666666
Q7ZTN7_142_306,5,293.9327267433904,0.5555555555555556
A0A1L8GS99_51_215,5,300.1442401906088,0.7777777777777778
A0A147A4S2_189_353,5,291.0998706982628,0.4444444444444444
A0A1L8H1I3_51_215,5,305.4707070717543,0.6666666666666666
A0A146MXL1_33_197,5,313.0372617847526,0.5555555555555556
A0A1L8FEY3_223_387,5,294.90254756433404,0.5555555555555556
A0A146ZRQ2_46_210,5,314.07778513548755,0.7777777777777778
A0A147AQB1_256_420,5,295.7475368527602,0.5555555555555556
A0A146RX93_18_182,5,309.38971648672464,0.6666666666666666
A0A146MU75_46_210,5,314.07654236400083,0.7777777777777778
A0A146VK15_46_210,5,314.0869654185386,0.7777777777777778
A0A146MSR0_46_210,5,314.06362470902826,0.7777777777777778
A0A146MTF0_46_210,5,314.06495548682966,0.7777777777777778
Q3KPL7_47_211,5,305.3398378360458,0.6666666666666666
A0A146P4C3_46_210,5,314.05937317204155,0.7777777777777778
H2V9N6_53_217,5,293.64476470112805,0.5555555555555556
I3K694_32_196,5,306.0673045266675,0.6666666666666666
H2UXK6_59_223,5,307.60627815097166,0.7777777777777778
I3KPP2_78_242,5,307.23484436495926,0.6666666666666666
H2S5Q6_146_310,5,290.79287329629113,0.3333333333333333
I3K695_50_214,5,306.0493546795278,0.6666666666666666
I3J6W9_48_212,5,311.62585471026716,0.6666666666666666
I3KPP1_135_299,5,307.2259565413325,0.6666666666666666
I3J1N6_46_210,5,292.14176772787675,0.5555555555555556
A0A286Y884_50_214,5,302.88238854941824,0.6666666666666666
A9JT26_46_210,5,313.25782334769923,0.6666666666666666
F1Q6Y2_103_267,5,293.39986509478933,0.5555555555555556
A0A1A7YBZ5_45_209,5,299.3758782976069,0.5555555555555556
A0A1A7XNA5_46_210,5,285.1588780640526,0.6666666666666666
H0ZHH5_32_196,5,316.87135895421613,0.7777777777777778
Q4RTU5_312_476,5,288.60777145873993,0.7777777777777778
H3CUQ5_46_210,5,323.70052906647334,0.7777777777777778
H3DDG5_1_165,5,265.5090575418328,0.4444444444444444
A0A1A8RH09_46_210,5,305.7202831894685,1.0
G1KB90_169_333,5,308.70424023366826,0.6666666666666666
A0A1A8NJ69_46_210,5,305.707400191827,0.8888888888888888
H9GBC1_139_303,5,292.9535337021058,0.5555555555555556
A0A1A8B7M0_843_1007,5,308.0324935768978,0.5555555555555556
A0A1A8UXX8_143_307,5,292.61510391753535,0.4444444444444444
A0A1A8UNW4_50_214,5,305.67405039977217,0.7777777777777778
A0A1V4JU68_14_178,5,404.4853643337808,0.7777777777777778
A0A1V4JUA9_14_178,5,404.9001335598746,0.7777777777777778
A0A1V4JU71_14_178,5,405.57558484382884,0.7777777777777778
M3ZRP2_137_301,5,298.7679139714353,0.6666666666666666
H3ARH1_141_305,5,316.62435703829817,0.6666666666666666
H3AUF7_146_310,5,285.93714207887837,0.5555555555555556
H3AF44_46_210,5,292.2831874864662,0.5555555555555556
A0A060X909_109_273,5,294.48748416315993,0.4444444444444444
A0A0P7VFZ2_109_273,5,292.38220683115736,0.4444444444444444
V9KEF1_1_165,5,287.0316030622858,0.5555555555555556
V9KGA2_151_315,5,289.40008528426847,0.6666666666666666
A0A0P7TV92_328_492,5,459.23142464481725,0.7777777777777778
A0A1W4Y5T7_55_219,5,295.3684965357953,0.4444444444444444
A0A1S3PC86_72_236,5,282.3393284342481,0.4444444444444444
A0A1S3S7Z1_109_273,5,291.3521377465441,0.5555555555555556
A0A1S3RZC0_43_207,5,333.849124399782,0.6666666666666666
A0A1S3T3P9_47_211,5,287.49019642223686,0.5555555555555556
A0A1W7RIL7_57_221,5,312.00555246714475,0.7777777777777778
F6U8U9_51_215,5,305.2178232774224,0.7777777777777778
G1K3K4_146_310,5,289.86115105221853,0.3333333333333333
K7GBT0_109_273,5,276.2077548175521,0.3333333333333333
G3Q6R2_10_174,5,303.16916816714195,0.6666666666666666
A0A0F8CYY7_45_209,5,276.37380668432763,0.5555555555555556
A0A0F8AUQ1_46_210,5,281.9455369957034,0.5555555555555556
A0A0S7GYN0_9_173,5,296.47799453512744,0.7777777777777778
A0A0S7M365_1_165,5,289.93601953846274,0.5555555555555556
